Radiotheranostics - Precision Medicine in Nuclear Medicine and Molecular Imaging,8671964,na,NA,NA,NA
"In memory of Michael R. Detty, PhD",8671963,na,NA,NA,NA
A personal tribute to Sanjiv Sam Gambhir MD PHD,8671962,na,NA,NA,NA
Special Issue Dedicated to Dr. Gambhir and Dr. Kircher,8671961,na,NA,NA,NA
Near-infrared probes for luminescence lifetime imaging,8671960,na,"The work is financially supported by National Key R&D Program of China (2020YFA0908800, 2018YFA0704000), Basic Research Program of Shenzhen (JCYJ20180507182413022, JCYJ20170412111100742), Guangdong Province Natural Science Foundation of Major Basic Research and Cultivation Project (2018B030308003), Shenzhen Science and Technology Program (KQTD20190929172538530), the National University of Singapore Start-up Grant (NUHSRO/2020/133/Startup/08) and NUS School of Medicine Nanomedicine Translational Research Programme (NUHSRO/2021/034/TRP/09/Nanomedicine).",NA,NA
Advances in Surface Enhanced Raman Spectroscopy for in Vivo Imaging in Oncology,8671959,na,"The following funding sources are acknowledged: NIH R01 EB017748, R01 CA222836, start-up funds from the Dana-Farber Cancer Institute and an Innovation Research Fund grant from the Dana-Farber Cancer Institute. FN acknowledges the Trustee Science Committee Postdoctoral Fellowship from the Dana-Farber Cancer Institute.",NA,NA
Design and evaluation of Raman reporters for the Raman-silent region,8671958,na,"This work was supported in part by the following grants: NCI 1R01 CA182043-01A1 (S.S.G.), NCI CCNE U54 (S.S.G.). Part of this work was performed at the Stanford Nano Shared Facilities (SNSF), supported by the National Science Foundation under award ECCS-1542152.",NA,NA
Review on Optical Imaging Techniques for Multispectral Analysis of Nanomaterials,8671957,na,This work was supported by a 2-Year Research Grant of Pusan National University.,NA,NA
The brightest stars - a tribute to Moritz Kircher,8671956,na,NA,NA,NA
Pharmacokinetic/Pharmacodynamic Determinations of Iron-tannic Molecular Nanoparticles with its Implication in MR Imaging and Enhancement of Liver Clearance,8671955,na,"This project is funded by National Research Council of Thailand (project code: NRCT5-RSA63004-10). We also would like to acknowledge the financial support received from the Center of Excellence on Medical Biotechnology (CEMB), the S&T postgraduate Education and Research Development Office (PERDO), The Commission on Higher Education (CHE), Thailand.",NA,NA
Lipid nitroalkene nanoparticles for the focal treatment of ischemia reperfusion,8671954,na,"Sources of funding. GZY was supported by NIH T32 HL076124-13; R21-NS112787 (MAF); R21-HL152312 (JP); R01-HL058115, R01-HL64937, P30-DK072506, P01-HL103455 (BAF); This work was also supported by a material support grant for contrast agent from Lantheus Medical Imaging, Inc. North Billerica, Massachusetts.",NA,NA
Dendrimer-2PMPA selectively blocks upregulated microglial GCPII activity and improves cognition in a mouse model of multiple sclerosis,8671953,na,"This work was funded by the National Multiple Sclerosis Society (RG-1507-05403 to BSS), the National Institute of Health (R01NS093416 to SK, RM and BSS and R01 AG068130 to BSS), and Ashvattha Therapeutics. We would also like to acknowledge support for the statistical analysis from the National Center for Research Resources and NIH NCATS (1UL1TR001079).",NA,NA
"Biomedical Applications of Lanthanide Nanomaterials, for Imaging, Sensing and Therapy",8671952,na,"This review was supported in part by the NIH Core Grant P30 CA008748 and an NCI grant CA183953. S O'B. is grateful for support from a PSC-CUNY grant. Q. Z. is grateful to the CUNY Graduate Center for a Dissertation Year Fellowship. This review is dedicated to the memory of Sanjiv “Sam” Gambhir (Stanford University), who was an important mentor to many of us and a true visionary in our field. It is also dedicated to the memory of Moritz Kircher (Dana Farber Cancer Center), who founded this journal, emphasizing his broad influence in the nanoparticle field and who was a friend to many of us. Both these brilliant minds left us way too early in the fatal year of 2020. We will miss them both.",NA,NA
Development of CD44E/s dual-targeting DNA aptamer as nanoprobe to deliver treatment in hepatocellular carcinoma,8671951,na,This work was supported by the Hong Kong Research Grants Council Area of Excellence Scheme (Ref. AoE/M-401/20). Research Impact Fund (Ref. R4017-18). Collaborative Research Fund (Ref. C4041-17) and internal funds from The Chinese University of Hong Kong.,NA,NA
Metal-Organic Frameworks for Bioimaging: Strategies and Challenges,8671950,na,"This work was financially supported by the Huxiang Young Talent Support Program of Hunan Province (2018RS3005), the Innovation-Driven Project of Central South University (2020CX048), the Changsha Science and Technology Plan Project (kq2005001, kq2004086), the National Natural Science Foundation of China (81301258), the Natural Science Foundation of Hunan Province (2019JJ60071, 2020JJ4680), the Postgraduate Innovation Project of Central South University(2020zzts409), the Shenghua Yuying Project of Central South University, and the Open-End Fund for the Valuable and Precision Instruments of Central South University.",NA,NA
Flavin Adenine Dinucleotide (FAD) Pegylated (PEG)-Complexes: Proof of Concept (PoC) of theranostic tool on a Murine Breast Cancer Model,8671949,na,NA,NA,NA
Graphene Quantum Dots prepared by Electron Beam Irradiation for Safe Fluorescence Imaging of Tumor,8671948,na,"This work was supported by the National Natural Science Foundation of China (No. 21974146 and 32101149), and the China Postdoctoral Science Foundation (no. 2020M671143). The authors thank the Opening fund of Hubei Key Laboratory of Bioinorganic Chemistry & Materia Medica (No. BCMM202005).",NA,NA
The effects of radiofrequency exposure on male fertility and adverse reproductive outcomes: A protocol for two systematic reviews of human observational studies with meta-analysis,8669072,na,"We thank Emilie van Deventer (Radiation and Health Unit, World Health Organization), Hajo Zeeb (Leibniz Institute for Prevention Research and Epidemiology, Germany) and Jos Verbeek (Cochrane Work Review Group, Finland) who conceptualised the series of WHO commissioned systematic reviews on RF-EMF exposure in relation to health outcomes. They led the development of the standard methodology for all systematic reviews in the series and provided a first draft of this protocol. They have also maintained input during the development of this protocol and revision of this manuscript.",All authors are salaried staff members of their respective institutions. The publication was prepared with financial support from the 10.13039/100004423World Health Organization.,NA
"Effect of a combined household-level piped water and sanitation intervention on reported menstrual hygiene practices and symptoms of urogenital infections in rural Odisha, India",8669071,na,"We would like to acknowledge all the participants of the study, the field workers and everyone involved in data collection. We would also like to thank Helen Weiss, Clare Tanton and Richard Hayes for their advice in different aspects of the manuscript analysis.",This work was supported by the 10.13039/100000865Bill & Melinda Gates Foundation (OPP1008048).,NA
The effect of radiofrequency electromagnetic fields (RF-EMF) on biomarkers of oxidative stress in vivo and in vitro: A protocol for a systematic review,8668870,na,"The authors express their gratitude to Gunde Ziegelberger from the German Federal Office for Radiation Protection (BfS) for helping with writing the protocol and to Petra Wiedemeier from the Fraunhofer Institute for Toxicology and Experimental Medicine (ITEM) for support during the literature search. Special thanks go to Gunnhild Oftedal, Maria Rosaria Scarfi, Eric van Rongen, and Emilie van Deventer for their support in the development of the protocol.",This work was funded by the World Health Organization (WHO).,NA
The effects of radiofrequency electromagnetic fields exposure on human self-reported symptoms: A protocol for a systematic review of human experimental studies,8668868,na,We thank the WHO RF-EMF review steering group (Jos Verbeek and Emilie van Deventer) and the other WHO experimental systematic review teams for fruitful discussions and feedback during the protocol development.,This work was funded by the World Health Organization (WHO).,NA
"On the usefulness of four in vitro methods in assessing the intraluminal performance of poorly soluble, ionisable compounds in the fasted state",8665220,na,This work was supported by the European Union's Horizon 2020 Research and Innovation Programme under grant agreement No 674909 (PEARRL).,NA,NA
Drug connectivity mapping and functional analysis reveal therapeutic small molecules that differentially modulate myelination,8664715,na,We wish to thank the team of Avi Ma'ayan at the Icahn School of Medicine for troubleshooting and repairing the LINCS FWD webtool.,"This work was supported by grants from the Biotechnology and Biological Sciences Research Council (BBSRC, UK) (BB/M029379/1), 10.13039/501100000265Medical Research Council (MRC, UK) (MR/P025811/1), Multiple Sclerosis Society of the UK (40), University of Portsmouth PhD Programme, MSCA Seal of Excellence @ UNIPD and NVIDIA Hardware Grant, German Research Council (AZ/115/1-1; AZ/115/1-3), Swiss National Funds (P300PA_171224).",NA
"Now you see it, now you don't: Flanker presence induces the word concreteness effect",8655615,na,"This research was supported by the 10.13039/100005930Flanders Research Foundation, FWO grant 1154021N awarded to AV, and the 10.13039/501100000781European Research Council, ERC grant 742141 awarded to JG.",NA,NA
"A descriptive qualitative case study of the experiences, perceptions and attitudes of pregnant women on Unguja island, Zanzibar, towards antischistosomal treatment",8646856,na,We offer a special thanks to women participants and healthcare professionals involved in the study. We would also like to thank additional members of the Zanzibar NTD Programme for their contributions to data collection.,NA,NA
Allosteric antagonist action at triheteromeric NMDA receptors,8641061,na,"Supported by the 10.13039/100010269Wellcome Trust, the 10.13039/501100000268BBSRC and 10.13039/501100000304Parkinson’s UK. In this article I have integrated observations from the literature with work that students, colleagues and visitors to my lab have made over the past 10–15 years while investigating the physiology and pharmacology of dopaminergic neurone NMDA receptors.",NA,NA
Influence of augmentation of biochar during anaerobic co-digestion of Chlorella vulgaris and cellulose,8633764,na,"This research was funded by CONACYT-SENER, Autonomous University of Sinaloa and the Biotechnology and Biological Sciences Research Council (BBSRC) through BEFWAM project [grant BB/S011439/1]. The authors would also like to acknowledge Esholt Wastewater Treatment Plant for providing inoculum samples.",NA,NA
Simulating grazing beef and sheep systems,8626774,na,"This work was supported by the Biotechnology and Biological Sciences Research Council through the Soil to Nutrition Institute Strategic Programme grant (BBS/E/C/000I0320). The North Wyke Farm Platform is a UK National Capability supported by the Biotechnology and Biological Sciences Research Council, United Kingdom (BBS/E/C/000J0100).",NA,NA
"Bayesian approach for sample size determination, illustrated with Soil Health Card data of Andhra Pradesh (India)",8607328,na,"This research was funded by the Bill & Melinda Gates Foundation through project ’Building a Soil Intelligence System for India’, Grant No. OPP1194099. We are very grateful for the excellent reviews of two anonymous reviewers.",NA,NA
Supporting wild pollinators in agricultural landscapes through targeted legume mixtures,8591731,na,"We are thankful to the SRUC field Trial Teams in Aberdeenshire and Midlothian for establishing and maintaining trial sites. We would like to thank Robyn Earl, Billy Harrison, Anthéa Panicco, Emeline Vauzelle, Alexia Voiry, Léa Vaillant and Arthur Le Berre for technical assistance in data collection. We are grateful to Andrew Dunsire for creating our graphical abstract. This work was co-funded by the Rural & Environment Science & Analytical Services Division of the Scottish Government, the Mains of Loirston Charitable Trust and Legumes Translated which received funding from the European Union's Horizon 2020 research and innovation programme under grant agreement No. 817634.",NA,NA
Educational and economic returns to cognitive ability in low- and middle-income countries: A systematic review,8573607,na,We thank Patricia Bauer for her review of cognition search terms. We also thank Jena Derakhshani Hamadani for her contributions to providing clarity on the cognitive domains.,This work was supported by the Value of Vaccination Research Network (VoVRN) through a grant from the Bill & Melinda Gates Foundation (Grant OPP1158136). The content is solely the responsibility of the authors and does not necessarily reflect the views of the VoVRN or the foundation.,NA
Primary Chondrosarcoma in L-shaped Crossed Fused Renal Ectopia Coexisting with Papillary Urothelial Carcinoma in Urinary Bladder – An Enigmatic Entity with Poor Prognosis,8571990,10.15586/jkcvhl.v9i1.162,NA,NA,NA
High-Resolution Ultrasonography of Renal Oncocytoma Presenting with Symptomatic Hematuria and Urinary Bladder Clot Retention—A Rare Occurrence,8571988,10.15586/jkcvhl.v9i1.200,I wish to thank Mrs. Mani Sabbavarapu for her assistance in proofreading and native English editing of the manuscript.,NA,NA
Passive versus active service delivery: Comparing the effects of two parenting interventions on early cognitive development in rural China,8566276,na,"We are grateful for funding from the 10.13039/501100001809National Natural Science Foundation of China (Grant no. 71873008, 71703083, 71703084, 71803108), the National Social Science Foundation of China (19ZDA002), the International Initiative for Impact Evaluation (3ie), UBS Optimus Foundation, China Medical Board, Bank of East Asia, Huaqiao Foundation, and the Bill and Melinda Gates Foundation-HBGDki Initiative. We would also like to thank the National Health Commission and its local cadres for their unparalleled assistance in implementing this study.",NA,NA
Kitchen layouts and consumers’ food hygiene practices: Ergonomics versus safety,8474550,na,This research was supported by the 10.13039/501100007601Horizon 2020 project Safe Consume (Grant Agreement No. 727580). Joachim Scholderer and his team are acknowledged for designing and organizing the consumer survey. Silje Elisabeth Skuland and her team are acknowledged for organizing the field trip observation in European households.,NA,NA
"Unbox the black-box for the medical explainable AI via multi-modal and multi-centre data fusion: A mini-review, two showcases and beyond",8459787,10.1016/j.inffus.2021.07.016,"This work was supported in part by the Hangzhou Economic and Technological Development Area Strategical Grant [Imperial Institute of Advanced Technology], in part by the Project of Shenzhen International Cooperation Foundation (GJHZ20180926165402083), in part by the Clinical Research Project of Shenzhen Health and Family Planning Commission (SZLY2018018), in part by the 10.13039/100010663European Research Council Innovative Medicines Initiative on Development of Therapeutics and Diagnostics Combatting Coronavirus Infections Award
‘DRAGON: rapiD and secuRe AI imaging based diaGnosis, stratification, fOllow-up, and preparedness for coronavirus paNdemics’ [H2020-JTI-IMI2 101005122], in part by the AI for Health Imaging Award
‘CHAIMELEON: Accelerating the Lab to Market Transition of AI Tools for Cancer Management’ [H2020-SC1-FA-DTS-2019-1 952172], in part by the 10.13039/501100000274British Heart Foundation [TG/18/5/34111, PG/16/78/32402], and in part by the 10.13039/100014013UK Research and Innovation
[MR/V023799/1]. All authors approved the submitted version.",NA,NA
Clinical Utility of Methylation-Specific Multiplex Ligation-Dependent Probe Amplification for the Diagnosis of Prader–Willi Syndrome and Angelman Syndrome,8368237,na,None.,NA,"

RESEARCH FUNDING

None declared.
"
Erratum: Serological Evidence of Coxiella burnetii and SARS-CoV-2 Co-Infection: A Case Report,8368236,na,NA,NA,NA
Performance Comparison of Five SARS-CoV-2 Antibody Assays for Seroprevalence Studies,8368235,na,"We appreciate Soyeon Yun for excellent technical support and data collection. The negative control samples used in this study were provided by the National Biobank of Korea, KDCA, and High-Risk Human Serum Bank (NRF-2017M3A9B8069581) at Chung-Ang University. The monoclonal gammopathy samples used in this study were provided by the Korea Institute of Radiological and Medical Sciences Radiation Biobank. MERS-CoV convalescent serum samples were kindly provided by Dr. Manki Song (International Vaccine Institute, Korea). Serum collection was funded by the Coalition for Epidemic Preparedness Innovations.",NA,"

RESEARCH FUNDING

This research was supported by a fund (2020ER550900) from the KDCA.
"
"Clinical Performance of Two Automated Immunoassays, EliA CTD Screen and QUANTA Flash CTD Screen Plus, for Antinuclear Antibody Screening",8368234,na,Thermo Fisher Scientific and Inova Diagnostics provided assay kits. They did not have any role in the study design or data analysis.,NA,"

RESEARCH FUNDING

None declared.
"
Prevalence of a Single-Nucleotide Variant of SARS-CoV-2 in Korea and Its Impact on the Diagnostic Sensitivity of the Xpert Xpress SARS-CoV-2 Assay,8368233,na,"We thank Youngkyo Cho (Department of Laboratory Medicine, Yonsei University College of Medicine Severance Hospital) for her contribution to the experiments.",NA,"

FUNDING

This study received no specific grant from any funding agency in the public, commercial, or not-for-profit sectors.
"
Choice of ABO Group for Blood Component Transfusion in ABO-Incompatible Solid Organ Transplantation: A Questionnaire Survey in Korea and Guideline Proposal,8368232,na,We express our sincere gratitude to all the blood bank specialists who participated in the survey. We would also like to thank Editage (www.editage.co.kr) for English language editing.,NA,"

RESEARCH FUNDING

This study was supported by the research fund of the Quality Control Committee, Korean Society for Laboratory Medicine (KSLM Research Project 2020-02-007).
"
Comparison of the Automated Fluorescent Immunoassay System With Roche Elecsys and Beckman Coulter Access 2 Assays for Anti-Müllerian Hormone Measurement,8368231,na,We thank Boditech Med for providing the AFIAS AMH assay kit.,NA,"

RESEARCH FUNDING

This work is supported by MizMedi Internal research fund.
"
Hormone Immunoassay Interference: A 2021 Update,8368230,na,None.,NA,"

RESEARCH FUNDING

None.
"
Genotypic Distribution and Antimicrobial Susceptibilities of Carbapenemase-Producing Enterobacteriaceae Isolated From Rectal and Clinical Samples in Korean University Hospitals Between 2016 and 2019,8368229,na,The authors appreciate the support and cooperation of clinical microbiology technicians in Hallym University Medical Centers.,NA,"

RESEARCH FUNDING

This work was supported by a National Research Foundation of Korea (NRF) grant, funded by the Korean Government (Ministry of Science and ICT) (NRF-2017R1C1B2004597). The funders had no role in the study design, data collection and analysis, decision to publish, or preparation of the manuscript.
"
"Comprehensive Laboratory Data Analysis to Predict the Clinical Severity of Coronavirus Disease 2019 in 1,952 Patients in Daegu, Korea",8368228,na,None.,NA,"

RESEARCH FUNDING

This work was supported by the Research Program of Medicity Daegu Council funded by Daegu Metropolitan City (fund code COVID19_DM06).
"
Rates of Coinfection Between SARS-CoV-2 and Other Respiratory Viruses in Korea,8368227,na,None.,NA,"

RESEARCH FUNDING

This work was supported by external funding from Seegene Inc. Seoul, Korea.
"
Association of HLA-DRB1 and -DQB1 Alleles with Susceptibility to IgA Nephropathy in Korean Patients,8368226,na,"The biospecimens used in this study were provided by the Biobank of Seoul National University Hospital, a member of Korea Biobank Network.",NA,"

RESEARCH FUNDING

This work was supported by the New Faculty Startup Fund from Seoul National University (800-20190499).
"
Quantum Leap and Future Contribution of Annals of Laboratory Medicine,8368225,na,None.,NA,"

RESEARCH FUNDING

None declared.
"
Clinical Evaluation of the Rapid STANDARD Q COVID-19 Ag Test for the Screening of Severe Acute Respiratory Syndrome Coronavirus 2,8368224,na,We thank SD Biosensor for providing STANDARD Q COVID-19 Ag kits.,NA,"

RESEARCH FUNDING

This work was supported by the 2020 Yeungnam University Research Grant.
"
Economic Evaluation of Total Laboratory Automation in the Clinical Laboratory of a Tertiary Care Hospital,8368223,na,None.,NA,"

RESEARCH FUNDING

None declared.
"
New-Generation Quantitative Immunoassays for SARS-CoV-2 Antibody Detection: Need for Harmonization,8368222,na,NA,NA,NA
"Health and economic burden of foodborne zoonotic diseases in Amhara region, Ethiopia",8719781,na,We gratefully acknowledge respondents who participated in the study. We are also thankful to medical directors who allow us to collect retrospective data from health records.,NA,NA
Tweezepy: A Python package for calibrating forces in single-molecule video-tracking experiments,8719779,10.1371/journal.pone.0262028,We thank Frank Truong and Sarah Innes-Gold for helpful discussions and beta testing Tweezepy.,NA,NA
Evaluating the citywide Edinburgh 20mph speed limit intervention effects on traffic speed and volume: A pre-post observational evaluation,8719778,na,"We would like to acknowledge the following people and organisations for their contributions; Negus Chitupa Shoniwa (University of Edinburgh MPH student) for his role in data entry, cleaning, and preliminary data analysis of average volume and speed change, and the City of Edinburgh council for providing us with the data we used in the analyses.",NA,NA
Comparison of urine proteome among rat models by intraperitoneal injection with single bacteria and co-injection with two bacteria,8719777,na,NA,NA,NA
Antimicrobial efficacy and biocompatibility of extracts from Cryptocarya species,8719776,na,NA,NA,NA
Online public opinion evaluation through the functional resonance analysis method and deep analysis,8719775,10.1371/journal.pone.0261009,NA,NA,NA
Preterm birth and the risk of chronic disease multimorbidity in adolescence and early adulthood: A population-based cohort study,8719774,na,NA,NA,NA
Toxicological safety of VOHO Hemp Oil; a supercritical fluid extract from the aerial parts of hemp,8719773,na,NA,NA,NA
Victimizations and surviving of workplace violence against waitresses in southern Ethiopia,8719772,na,"First of all, we would like to forward our heartfelt gratitude to the owners and managers of the hotels, cafeterias, restaurants and grocery stores in Wolaita Sodo town who have positively replied to our request and allowed the initial contact with the waitresses. Moreover, all the participants of the study who have devoted their time in providing genuine data also deserve appreciation.",NA,NA
Pruning harvesting with modular towed chipper: Little effect of the machine setting and configuration on performance despite strong impact on wood chip quality,8719771,na,We wish to thank Mr Domenico Naldoni and the employees of ONG snc for their professionalism and cooperation.,NA,NA
"Structural basis of HLX10 PD-1 receptor recognition, a promising anti-PD-1 antibody clinical candidate for cancer immunotherapy",8719770,na,NA,NA,NA
DAVS-NET: Dense Aggregation Vessel Segmentation Network for retinal vasculature detection in fundus images,8719769,10.1371/journal.pone.0261698,NA,NA,NA
The effect of hearing aids on cognitive function: A systematic review,8719768,na,NA,NA,NA
The weaker sex: Male lingcod (Ophiodon elongatus) with blue color polymorphism are more burdened by parasites than are other sex–color combinations,8719767,na,"The authors thank the numerous CPFV captains, crew, and volunteer anglers who were vital to the collection of these samples. Lingcod collections were approved on SJSU IACUC protocol #964. The collections were permitted by NOAA SRP-31-2016 and SRP-21-2017, WDFW permits SCP-16-138 and SCP-17-024, ODFW ORSTP #20237 and #21074, and CDFW SCP-6477. Mary Diamond, Duncan Greeley, Ryan Horn, Elby Jones, and Angel Sar assisted with parasitological dissections. Kelly Andrews, Anne Beaudreau, Jason Cope, Aaron Galloway, Gary Longo, Kerry Nichols, Greg Williams, and Reyn Yoshioka provided helpful feedback on the ideas in and text of this manuscript. CLW was supported by a grant from the National Science Foundation (OCE-1829509), a Sloan Research Fellowship from the Alfred P. Sloan Foundation, a UW Innovation Award, and the UW Royalty Research Fund.",NA,NA
"Assessment of soil erosion in the Dongting Lake Basin, China: Patterns, drivers, and implications",8719766,na,NA,NA,NA
Growth modulation and metabolic responses of Ganoderma boninense to salicylic acid stress,8719765,na,"The authors would like to thank the invaluable technical assistance from Nurul Fadhilah Marzuki, as well as statistical analyses provided by Tan Suet Yee. We also would like to acknowledge Institute of Systems Biology, Universiti Kebangsaan Malaysia (INBIOSIS-UKM) for the provision of LC-TOF-MS analyses. The authors are grateful to AAR Principals, Boustead Plantations Berhad and Kuala Lumpur Kepong Berhad, and also Centre for Research and Instrumentation Management (CRIM), UKM for their permission to publish the data presented in this paper.",NA,NA
Association between occupational testicular radiation exposure and lower male sex ratio of offspring among orthopedic surgeons,8719764,na,We would like to thank Editage (https://www.editage.jp/) for English language editing.,NA,NA
The TOR kinase pathway is relevant for nitrogen signaling and antagonism of the mycoparasite Trichoderma atroviride,8719763,na,"We thank Manuel Sanchez Lopez-Berges (University of Cordoba, Department of Genetics, Cordoba, Spain) and Daniel Flatschacher (University of Innsbruck, Department of Microbiology) for assistance with antibody selection and Western blotting, and Maraike Probst (University of Innsbruck, Department of Microbiology) for assistance with statistical analysis.",NA,NA
Mapping technological innovation dynamics in artificial intelligence domains: Evidence from a global patent analysis,8719762,na,NA,NA,NA
Midterm outcomes of 455 patients receiving the AFX2 endovascular graft for the treatment of abdominal aortic aneurysm: A retrospective multi-center analysis,8719761,na,NA,NA,NA
Young key populations left behind: The necessity for a targeted response in Mozambique,8719759,na,"The study team acknowledges the immense contributions of the Mozambican BBS Technical Working Group, and all who have contributed to the successful implementation of the MSM, FSW and PWID surveys in Mozambique.",NA,NA
Real-world clinical predictors of manic/hypomanic episodes among outpatients with bipolar disorder,8719757,na,"The authors thank the following psychiatrists belonging to the Japanese Association of Neuro-Psychiatric Clinics: Dr. Kazunori Otaka, Dr. Satoshi Terada, Dr. Tadashi Ito, Dr. Munehide Tani, Dr. Atsushi Satomura, Dr. Hiroshi Sato, Dr. Hideki Nakano, Dr. Yoichi Nakaniwa, Dr. Eiichi Hirayama, Dr. Keiichi Kobatake, Dr. Koji Tanaka, Dr. Mariko Watanabe, Dr. Shiguyuki Uehata, Dr. Asana Yuki, Dr. Nobuko Akagaki, Dr. Michie Sakano, Dr. Akira Matsukubo, Dr. Yukihisa Kibota, Dr. Yasuyuki Inada, Dr. Hiroshi Oyu, Dr. Tsuneo Tsubaki, Dr. Tatsuji Tamura, Dr. Shigeki Akiu, Dr. Atsuhiro Kikuchi, Dr. Keiji Sato, Dr. Toshihiko Lee, Dr. Kazuyuki Fujita, Dr. Fumio Handa, Dr. Hiroyuki Karasawa, Dr. Kazuhiro Nakano, Dr. Kazuhiro Omori, Dr. Seiji Tagawa, Dr. Daisuke Maruno, Dr. Hiroaki Furui, Dr. You Suzuki, Dr. Takeshi Fujita, Dr. Yukimitsu Hoshino, Dr. Kikuko Ota, Dr. Akira Itami, Dr. Kenichi Goto, Dr. Norio Okamoto, Dr. Yoshiaki Yamano, Dr. Kiichiro Koshimune, Dr. Junko Matsushita, Dr. Takatsugu Nakayama, Dr. Kazuyoshi Takamuki, Dr. Nobumichi Sakamoto, Dr. Miho Shimizu, Dr. Muneo Shimura, Dr. Norio Kawase, Dr. Ryouhei Takeda, Dr. Takuya Hirota, Dr. Hideko Fujii, Dr. Riichiro Narabayashi, Dr. Yutaka Fujiwara, Dr. Junkou Sato, Dr. Kazu Kobayashi, Dr. Yuko Urabe, Dr. Miyako Oguru, Dr. Osamu Miura, Dr. Yoshio Ikeda, Dr. Hidemi Sakamoto, Dr. Yosuke Yonezawa, Dr. Makoto Nakamura, Dr. Yoichi Takei, Dr. Toshimasa Sakane, Dr. Kiyoshi Oka, Dr. Kyoko Tsuda, Dr. Yasushi Furuta, Dr. Yoshio Miyauchi, Dr. Keizo Hara, Dr. Misako Sakamoto, Dr. Shigeki Masumoto, Dr. Yasuhiro Kaneda, Dr. Yoshiko Kanbe, Dr. Masayuki Iwai, Dr. Naohisa Waseda, Dr. Nobuhiko Ota, Dr. Takahiro Hiroe, Dr. Ippei Ishii, Dr. Hideki Koyama, Dr. Terunobu Otani, Dr. Osamu Takatsu, Dr. Takashi Ito, Dr. Norihiro Marui, Dr. Toru Takahashi, Dr. Tetsuro Oomori, Dr. Toshihiko Fukuchi, Dr. Kazumichi Egashira, Dr. Shigemitsu Hayashi, Dr. Kiyoshi Kaminishi, Dr. Ryuichi Iwata, Dr. Satoshi Kawaguchi, Dr. Kazuko Miyauchi, Dr. Yoshinori Morimoto, Dr. Kunihiko Kawamura, Dr. Hirohisa Endo, Dr. Yasuo Imai, Dr. Eri Kohno, Dr. Aki Yamamoto, Dr. Naomi Hasegawa, Dr. Sadamu Toki, Dr. Hideyo Yamada, Dr. Hiroyuki Taguchi, Dr. Hiroshi Yamaguchi, Dr. Hiroki Ishikawa, Dr. Sakura Abe, Dr. Kazuhiro Uenoyama, Dr. Kazunori Koike, Dr. Mikako Oyama, Dr. Yoshiko Kamekawa, Dr. Michihito Matsushima, Dr. Ken Ueki, Dr. Sintaro Watanabe, Dr. Tomohide Igata, Dr. Yoshiaki Higashitani, Dr. Eiichi Kitamura, Dr. Junko Sanada, Dr. Takanobu Sasaki, Dr. Kazuko Eto, Dr. Ichiro Nasu, Dr. Kenichiro Sinkawa, Dr. Yukio Oga, Dr. Michio Tabuchi, Dr. Daisuke Tsujimura, Dr. Tokunai Kataoka, Dr. Kyohei Noda, Dr. Nobuhiko Imato, Dr. Ikuko Nitta, Dr. Yoshihiro Maruta, Dr. Satoshi Seura, Dr. Toru Okumura, Dr. Osamu Kino, Dr. Tomoko Ito, Dr. Ryuichi Iwata, Dr. Wataru Konno, Dr. Toshio Nakahara, Dr. Masao Nakahara, Dr. Hiroshi Yamamura, Dr. Masatoshi Teraoka, Dr. Eiichiro Goto, Dr. Masato Nishio, Dr. Miwa Mochizuki, Dr. Tsuneo Saitoh, Dr. Tetsuharu Kikuchi, Dr. Chika Higa, Dr. Hiroshi Sasa, Dr. Yuichi Inoue, Dr. Muneyoshi Yamada, Dr. Yoko Fujioka, Dr. Kuniaki Maekubo, Dr. Hiroaki Jitsuiki, Dr. Toshihito Tsutsumi, Dr. Yasumasa Asanobu, Dr. Seiji Inomata, Dr. Kazuhiro Kodama, Dr. Aikihiro Takai, Dr. Asako Sanae, Dr. Shinichiro Sakurai, Dr. Kazuhide Tanaka, Dr. Masahiko Shido, Dr. Haruhisa Ono, Dr. Wataru Miura, Dr. Yukari Horie, Dr. Tetso Tashiro, Dr. Tomohide Mizuno, Dr. Naohiro Fujikawa, Dr. Hiroshi Terada, Dr. Kenji Taki, Dr. Kyoko Kyotani, Dr. Masataka Hatakoshi, Dr. Katsumi Ikeshita, Dr. Keiji Kaneta, Dr. Ritsu Shikiba, Dr. Tsuyoshi Iijima, Dr. Masaru Yoshimura, Dr. Naoto Adachi, Dr. Masumi Ito, Dr. Shunsuke Murata, Dr. Mio Mori, and Dr. Toshio Yokouchi.",NA,NA
Evaluating borrowers’ default risk with a spatial probit model reflecting the distance in their relational network,8719753,na,NA,NA,NA
"Baseline knowledge and attitudes on COVID-19 among hotels’ staff: A cross-sectional study in Kigali, Rwanda",8719752,na,"Authors are thankful of the participants, who voluntarily accepted to complete the self-administered questionnaires. The authors are also grateful to the management of Rwanda Biomedical Centre and University of Rwanda for having granted the permission to carry out this study.",NA,NA
Magnolol additive improves growth performance of Linwu ducklings by modulating antioxidative status,8719751,na,NA,NA,NA
