Long-Chain Fatty Acids Degradation by Desulfomonile Species and Proposal of “Candidatus Desulfomonile Palmitatoxidans”,7773648,10.3389/fmicb.2020.539604,"The authors thank Prof. Aharon Oren, from The Hebrew University of Jerusalem, Israel, for the advice concerning nomenclature. The contribution of João C. Sequeira in bioinformatics analysis is also gratefully acknowledged.",NA,NA
Frontal Theta Oscillation as a Mechanism for Implicit Gender Stereotype Control: Electrophysiological Evidence From an Extrinsic Affective Simon Task,7773647,10.3389/fnhum.2020.573187,NA,NA,NA
Physical and Psychological Impact of the Phase One Lockdown for COVID-19 on Italians,7773646,10.3389/fpsyg.2020.563722,NA,NA,NA
Natural Products that Target the NLRP3 Inflammasome to Treat Fibrosis,7773645,10.3389/fphar.2020.591393,NA,"This work was supported by the National Natural Science Foundation of China under Grant Nos. 81671986 and 31872643, Hunan Provincial Key Laboratory for Special Pathogens Prevention and Control Foundation under Grant No. 2014-5, and the Hunan Province Cooperative Innovation Center for Molecular Target New Drug Study (2015-351).",NA
Identification of lncRNA-mRNA Regulatory Module to Explore the Pathogenesis and Prognosis of Melanoma,7773644,10.3389/fcell.2020.615671,NA,NA,NA
It’s All About Timing: Early Feeding Promotes Intestinal Maturation by Shifting the Ratios of Specialized Epithelial Cells in Chicks,7773643,10.3389/fphys.2020.596457,NA,NA,NA
Metabolomics Analysis of the Effect of Glutamic Acid on Monacolin K Synthesis in Monascus purpureus,7773642,10.3389/fmicb.2020.610471,"Miss Anan Zhang (Beijing Technology & Business University, 11 Fucheng Road, Haidian District, Beijing, China) was thanked for the contribution of metabolomics results analysis in this study.",NA,NA
Culturing of “Unculturable” Subsurface Microbes: Natural Organic Carbon Source Fuels the Growth of Diverse and Distinct Bacteria From Groundwater,7773641,10.3389/fmicb.2020.610001,We thank Dr. Terry C Hazen and Dominique C Joyner for kindly providing the FRC groundwater sample. We would also like to thank the MIT BioMicro Center for sequencing support.,NA,NA
Veterinarians in a Changing Global Climate: Educational Disconnect and a Path Forward,7773640,10.3389/fvets.2020.613620,The authors would like to thank all the veterinarians who took the time to participate in this survey and share it with their colleagues.,NA,NA
Case Report: Mineralized Pulmonary Artery Thrombi in Two Dogs Treated for Meningoencephalitis of Unknown Origin,7773639,10.3389/fvets.2020.569597,NA,NA,NA
Porcine Circovirus Type 3 Cap Inhibits Type I Interferon Induction Through Interaction With G3BP1,7773638,10.3389/fvets.2020.594438,"We acknowledge Dr. Jun Cui (School of Life Sciences, Sun Yat-sen University, China) for providing TK-luciferase reporter plasmids.",NA,NA
Short-Chain Dehydrogenase NcmD Is Responsible for the C-10 Oxidation of Nocamycin F in Nocamycin Biosynthesis,7773637,10.3389/fmicb.2020.610827,NA,NA,NA
Disturbances in Calcium Homeostasis Promotes Skeletal Muscle Atrophy: Lessons From Ventilator-Induced Diaphragm Wasting,7773636,10.3389/fphys.2020.615351,NA,NA,NA
"Suicidal Ideation, Psychological Distress and Child-To-Parent Violence: A Gender Analysis",7773635,10.3389/fpsyg.2020.575388,"The content of this manuscript has been published in part as part of the thesis of Romero Abrio (2019). La violencia entre iguales y filioparental en la adolescencia: un análisis psicosocial (dissertation thesis), Seville (Spain), Pablo de Olavide University.",NA,NA
Serum MG53/TRIM72 Is Associated With the Presence and Severity of Coronary Artery Disease and Acute Myocardial Infarction,7773634,10.3389/fphys.2020.617845,The authors gratefully acknowledge the collaboration of all the participants.,NA,NA
"Stimulation of Mytilus galloprovincialis Hemocytes With Different Immune Challenges Induces Differential Transcriptomic, miRNomic, and Functional Responses",7773633,10.3389/fimmu.2020.606102,We want to thank Judit Castro for her technical assistance and Teemu Kuulasma for the free license of Oligo Analyzer software.,"This research was funded by the Spanish AEI/EU-FEDER (RTI2018-095997-B-I00); the European Regional Development Fund (ERDF) Interreg V Spain—Portugal (0474_BLUEBIOLAB); the Spanish Ministerio de Economía y Competitividad, project AGL2015-65705-R; Consellería de Economía, Emprego e Industria—GAIN, Xunta de Galicia, project IN607B 2019/01 and EU H2020, project VIVALDI (678589). MR-C acknowledges additional funding from the Spanish Ministerio de Economía y Competitividad for her predoctoral contract, BES-2016-076302. PP wishes to thank the Axencia Galega de Innovación (GAIN, Xunta de Galicia) for her postdoctoral contract, IN606B−2018/010.",NA
3D Spheroids of Umbilical Cord Blood MSC-Derived Schwann Cells Promote Peripheral Nerve Regeneration,7773632,10.3389/fcell.2020.604946,"The authors thank the technical assistant from the Biomedical Science and Engineering Center, National Tsing Hua University, Taiwan, for help with confocal laser scanning microscopy.",NA,NA
Measurement of the Psychosocial Work Environment in Spanish: Validation of the Psychosocial Factors Questionnaire 75 (PSF-Q75) to Capture Demands and Resources at Different Levels of Analysis,7773631,10.3389/fpsyg.2020.580196,NA,NA,NA
Chlamydia trachomatis Plasmid Protein pORF5 Up-Regulates ZFAS1 to Promote Host Cell Survival via MAPK/p38 Pathway,7773608,10.3389/fmicb.2020.593295,NA,NA,NA
"Characterization of Antennal Sensilla and Immunolocalization of Odorant-Binding Proteins on Spotted Alfalfa Aphid, Therioaphis trifolii (Monell)",7773607,10.3389/fphys.2020.606575,"We thank Paolo Pelosi (University of Pisa, Italy) for supplying the antisera used in this work. We also thank Hao Hong Jing (Institute of Agro-products processing Science and Technology, Chinese Academy of Agricultural Sciences) for help with electron microscopy and Rui Yang (College of Plant Science and Technology, Beijing Key Laboratory of New Technology in Agricultural Application, Beijing University of Agriculture) for technical assistance in SEM.",NA,NA
Elemental and Configural Associative Learning in Spatial Tasks: Could Zebrafish be Used to Advance Our Knowledge?,7773606,10.3389/fnbeh.2020.570704,NA,NA,NA
Linking ADHD and Behavioral Assessment Through Identification of Shared Diagnostic Task-Based Functional Connections,7773605,10.3389/fphys.2020.583005,NA,NA,NA
The Prevalence and Independent Risk Factors of Significant Tricuspid Regurgitation Jets in Maintenance Hemodialysis Patients With ESRD,7773604,10.3389/fphys.2020.568812,"We would like to thank all the individuals who participated in this study for their support. Finally, S-ZB thank his wife Meng Zhou for her help and care during the preparation of this manuscript.",NA,NA
Life Cycle of the Cardiac Voltage-Gated Sodium Channel NaV1.5,7773603,10.3389/fphys.2020.609733,We thank the highly qualified native English-speaking editors at Wiley Editing Services for editing the English.,NA,NA
Dysfunctional Autophagy and Endolysosomal System in Neurodegenerative Diseases: Relevance and Therapeutic Options,7773602,10.3389/fncel.2020.602116,"The authors would like to thank Dr. Elisa Savino (San Raffaele Scientific Institute, Milan, Italy) and Marco Gervasoni for their help with the artwork. The authors also thank Prof. Flavia Valtorta (San Raffaele Scientific Institute, Milan, Italy), Prof. Fabio Benfenati (Istituto Italiano di Tecnologia, Genoa, Italy), and Prof. Michele Simonato (University of Ferrara, Italy) for their support.",NA,NA
Effects of Acute and Chronic Exercises on Executive Function in Children and Adolescents: A Systemic Review and Meta-Analysis,7773601,10.3389/fpsyg.2020.554915,NA,NA,NA
The PTI to ETI Continuum in Phytophthora-Plant Interactions,7773600,10.3389/fpls.2020.593905,"We thank Fulbright, Institute of international education (IIE) and United States education foundation of Pakistan (USEFP) for partially sponsoring graduate studies of ZN.",NA,NA
"Neddylation, an Emerging Mechanism Regulating Cardiac Development and Function",7773599,10.3389/fphys.2020.612927,We thank Mr. Juan Ayala and Mr. Travis Anderson for proofreading this manuscript.,NA,NA
"Efficient, Rapid, and Sensitive Detection of Plant RNA Viruses With One-Pot RT-RPA–CRISPR/Cas12a Assay",7773598,10.3389/fmicb.2020.610872,We would like to thank members of the Genome Engineering and Synthetic Biology Laboratory for insightful discussions and technical support.,NA,NA
Editorial: Physiological Aspects of Non-proteinogenic Amino Acids in Plants,7773597,10.3389/fpls.2020.519464,NA,NA,NA
Long-term follow up of a patient with a recurrent desmoid tumor that was successfully treated with proton beam therapy: A case report and literature review,7773558,10.1016/j.ctro.2020.12.004,NA,NA,NA
Social experience calibrates neural sensitivity to social feedback during adolescence: A functional connectivity approach,7773533,na,"We would like to thank the families and schools who participated in this study. We are grateful for the assistance of the Biomedical Imaging Center at the University of Illinois. We thank Yuji Kim and Michelle Miernicki for their assistance with data collection. This work was supported by a University of Illinois Research Board Award and a National Institute of Mental Health Grant (MH68444) awarded to K.D.R., a National Institute of Mental Health Grant (MH105655) awarded to K.D.R. and E.H.T., and a NARSAD Young Investigator Award to EHT",NA,NA
Context-dependent responses of Drosophila intestinal stem cells to intracellular reactive oxygen species,7772796,na,"We thank Drs. Ohlstein and Perrimon for sharing key fly strains, Wei Wu at Core Facility of Drosophila Resource and Technology, SIBCB, CAS for providing fly service and fly stocks, the Tsinghua Drosophila Resource Center for providing fly stocks. This study was financially supported by the 10.13039/501100003392Natural Science Foundation of Fujian Province, China (No. 2018J01733) and the 10.13039/501100001809National Natural Science Foundation of China (#31070877).",NA,NA
Oxysterols present in Alzheimer's disease brain induce synaptotoxicity by activating astrocytes: A major role for lipocalin-2,7772793,na,We thank the Wohl Cellular Imaging Centre for assistance in microscopy.,"This work was supported by Alzheimer's Research UK (ARUK-RF2014-2, ARUK-EG2013-B1, ARUK-PG2019A-004), the 10.13039/501100006692University of Turin (RILO 2019), and 10.13039/100007388Compagnia di San Paolo (CST0167048). 10.13039/501100001670Erica Staurenghi was supported by Fondazione Adriano Buzzati-Traverso.",NA
Why pretest probability matters when we do point‐of‐care ultrasound,7771797,na,NA,NA,NA
"Safety and efficacy of l‐lysine monohydrochloride and concentrated liquid l‐lysine (base) produced by fermentation with Corynebacterium glutamicum
KCTC 12307BP as feed additives for all animal species",7771263,na,NA,NA,NA
Validation of PHASE for deriving N-acetyltransferase 2 haplotypes in the Western Cape mixed ancestry population,7756977,10.4102/ajlm.v9i1.988,The authors have declared that no competing interest exists.,NA,NA
Not always ‘squame’: The rare entity of follicular dendritic cell sarcoma of the tonsil presenting with cervical nodal metastases,7756967,10.4102/sajr.v24i1.1978,The authors have declared that no competing interests exist.,NA,NA
Editorial 2020,7756792,10.4102/sajp.v76i1.1541,NA,NA,NA
Southern African HIV Clinicians Society guidelines for harm reduction,7756663,10.4102/sajhivmed.v21i1.1161,"Additional inputs received from Lize Weich, Tanya Venter, Johannes Hugo, Urvisha Bhoora, Magriet Spies, Rafaela Rigoni, Cara O’Conner, Julia Samuelson, Viriginia Macdonald, Michelle Rodolph, Shona Dalal, Nurain Tisaker and Shaheema Allie. Regional harm reduction case studies developed by Kunal Naik (PILS, Mauritius) and Bernice Apondi (VOCAL, Kenya).",NA,NA
"Detection of peste des petits ruminants virus in pneumonic lungs from apparently healthy sheep and goats slaughtered at Al-Hasaheisa slaughterhouse, Gezira state, central Sudan",7756604,10.4102/ojvr.v87i1.1892,"The authors would like to thank Dr Mohammed Hayati, Al-Hasaheisa slaughterhouse, Gezira state, for his help in sample collection to the staff of the departments of Virology, Molecular Biology and the Viral Vaccine Production, the Central Veterinary Research Laboratory, Soba and Sudan University of Science and Technology (SUST), for assistance with the laboratory experiment.",NA,NA
Introduction to the Southern African HIV Clinicians Society harm reduction guidelines,7756602,10.4102/sajhivmed.v21i1.1179,The author would like to thank Shaun Shelly for assistance in conducting this research.,NA,NA
Bacterial co-infections and antibiotic resistance in patients with COVID-19,7747008,na,NA,"This research was supported by Vice Chancellor for Research & Technology of Hamadan University of Medical Sciences, Hamadan, Iran. ",NA
Estimation of finite population distribution function with dual use of auxiliary information under non-response,7746309,na,NA,NA,NA
"An improved approach for fault detection by simultaneous overcoming of high-dimensionality, autocorrelation, and time-variability",7746307,na,NA,NA,NA
Does social trust slow down or speed up the transmission of COVID-19?,7746305,na,NA,NA,NA
A prospective survey of Streptococcus pyogenes infections in French Brittany from 2009 to 2017: Comprehensive dynamic of new emergent emm genotypes,7746304,na,"We would like to thank Dr Pascal Vincent (microbiologist in the UHC of Rennes and currently retired) and Dr Jean-Francois Ygout (microbiologist in the general Hospital of Lorient and currently retired) for their contribution to this work by managing the database and sending GAS isolates, respectively, the microbiologists of the hospital of Dinan, Lorient, Pontivy, Saint-Brieuc, and Vannes for sending GAS isolates, all the members of the Department of Bacteriology—UHC of Rennes for their technical support and assistance in this study.",NA,NA
Equation for analyzing the peak power in aquatic environment: An alternative for olympic rowing athletes,7746302,na,"For your support and encouragement for the development of this academic article, we thank the Federal University of Rio Grande do Norte (UFRN), the Physical Activity and Health (AFISA) research base, the Child and Adolescent Maturation Research Group (GEPMAC). The National Council for Scientific Development (CNPQ). The Higher Education Personnel Improvement Coordination (CAPES) and the Remo Sport club, Natal—Brazil for their support and encouragement for the development of research.",NA,NA
A multistationary loop model of ALS unveils critical molecular interactions involving mitochondria and glucose metabolism,7746301,na,NA,NA,NA
Adaptation and resilience of commercial fishers in the Northeast United States during the early stages of the COVID-19 pandemic,7746300,na,"The authors would like to thank: Anthony Vastano for support with the Qualtrics survey; Alison Ferguson and the NOAA Greater Atlantic Regional Fisheries Office, Analysis and Program Support Division, for providing federal fisheries landings and price data; Eleanor Bochenek, Terry Alexander, and Julia Beaty for providing comments on the survey or insight into survey findings; and the federal and state agencies, industry organizations, Extensions agents, and others who shared the survey with industry members. Finally, we are especially grateful to all of the fishers who took the time to complete the survey and share their experiences with us.",NA,NA
Optimised generation of iPSC-derived macrophages and dendritic cells that are functionally and transcriptionally similar to their primary counterparts,7746299,na,We would like to thank Graham Belfield for useful discussions on the design and execution of this work.,NA,NA
"Site-specific targeting of a light activated dCas9-KillerRed fusion protein generates transient, localized regions of oxidative DNA damage",7746297,na,"We thank Dany Spencer Adams for discussions regarding light delivery apparatus and intensity measurements, and members of the Price lab and Day lab for valuable discussions.",NA,NA
A genealogical approach to academic success,7746296,na,We thank Jarno Hoekman and the participants of the SEI doctoral consortium 2019 at KU Leuven (Belgium) for useful comments.,NA,NA
Impact of variability in estimated glomerular filtration rate on major clinical outcomes: A nationwide population-based study,7746294,na,The study obtained the NHIS dataset after the approval of a designated organization (NHIS-2018-1-146).,NA,NA
Plant–atmosphere and soil–atmosphere temperature differences and their impact on grain yield of super hybrid rice under different irrigation conditions,7746292,na,"We thank Dr. Ren-Yan Duan, Ying Song and anonymous reviewers for comments on the article.",NA,NA
Combined abnormal muscle activity and pain-related factors affect disability in patients with chronic low back pain: An association rule analysis,7746291,na,NA,NA,NA
Characterization of Shiga toxin-producing Escherichia coli in raw beef from informal and commercial abattoirs,7746290,na,NA,NA,NA
Survey about do-it-yourself closed loop systems in the treatment of diabetes in Germany,7746287,na,NA,NA,NA
The gamma response to colour hue in humans: Evidence from MEG,7746285,na,NA,NA,NA
Genomic epidemiology reveals multiple introductions and spread of SARS-CoV-2 in the Indian state of Karnataka,7746284,na,"This work would not have been possible without the support of the COVID-19 diagnostic team at the Department of Neurovirology, NIMHANS–Ashwini MA, Ruthu Nagraj, Mahesh, Stiben R, Suman Das, Raghavendra Setty TK, Srinivasa R, Tanmoy Nandi, Sourabh Suran, Priti Das, Pallavi SJ, Sathyapriya M, Arpita N Maladkar, Srilatha Marate, Kamala SJ, Gayathri Devi, Kavitha S, Sandhya Rani, Rashmi Kumari, Kumar V, Prasad R, Raja G, Shivakumar V, Jothi Kala C and the data entry team from the State.",NA,NA
Dopamine production in the brain is associated with caste-specific morphology and behavior in an artificial intermediate honey bee caste,7746283,na,NA,NA,NA
Allogeneic uterus transplantation in a rhesus model: A short-term graft viability study,7746281,na,"We are grateful to Jingyuan Luan, Yunjia Liu (Department of Vascular Surgery, Peking University Third Hospital) for help with surgery, Gang Wang (Animal Experiment Department of Peking University Third Hospital) for help with technical support, Wei He (Department of Gynecology, Maternal and Child Health Care Hospital of Qinhuangdao City, Hebei Province), and Yingshan Li (Department of Gynecology, The First Hospital of Handan City, Hebei Province) for help with organizition literature about organ transplantation, and Yuxiang Liu (Department of Pathology, Peking University Third Hospital) for help with tissue slice interpretation under a microscope.",NA,NA
Retraction: Hypoxia-Inducible MiR-210 Is an Independent Prognostic Factor and Contributes to Metastasis in Colorectal Cancer,7746280,na,NA,NA,NA
Midwives’ and obstetricians’ perspectives about pregnancy related weight management in Ethiopia: A qualitative study,7746277,na,NA,NA,NA
"Zika, dengue and chikungunya population prevalence in Rio de Janeiro city, Brazil, and the importance of seroprevalence studies to estimate the real number of infected individuals",7746276,na,"We thank all field investigators, supervisors, drivers and laboratory and administrative personnel involved in the study for their efforts to make the project possible. We also thank the volunteers for welcoming us to their homes and participating in the research. This work was supported by the Graduate Program in Public Health and the Environment at Sergio Arouca National School of Public Health/Fiocruz.",NA,NA
Identification and characterization of a novel multi-stress responsive gene in Arabidopsis,7746274,na,"Authors are thankful to the contributions of each member of the Biochemical and Analytical Division in experiments, data analysis and manuscript preparation.",NA,NA
Retraction: Histones-Mediated Lymphocyte Apoptosis during Sepsis Is Dependent on p38 Phosphorylation and Mitochondrial Permeability Transition,7746272,na,NA,NA,NA
Efficient crowdsourcing of crowd-generated microtasks,7746271,10.1371/journal.pone.0244245,We thank Paul Hines and Hamid Ossareh for helpful comments.,NA,NA
Visual statistical learning and integration of perceptual priors are intact in attention deficit hyperactivity disorder,7746270,na,We sincerely thank Dr Prem Shah for assisting in recruiting participants and all the participants that contributed to this project.,NA,NA
Comorbidities in people living with HIV: An epidemiologic and economic analysis using a claims database in France,7746269,na,The authors would also like to thank Natacha Marpillat as medical writer.,NA,NA
The importance of urban natural areas and urban ecosystem services during the COVID-19 pandemic,7746267,na,"The authors wish to thank all those who took the time to participate in this study by providing their answers and opinion. We would also like to thank Dan Cahill; Zoe Richards; Gustave Sexauer; Burlington Parks, Recreation and Waterfront; Burlington Wildways.",NA,NA
An ecological study to evaluate the association of Bacillus Calmette-Guerin (BCG) vaccination on cases of SARS-CoV2 infection and mortality from COVID-19,7746266,na,We would like to acknowledge and thank Helen Johns for collection of individual country data.,NA,NA
"Effect of family history, occupation and diet on the risk of Parkinson disease: A case-control study",7746265,na,NA,NA,NA
Demonstration of the potential of white-box machine learning approaches to gain insights from cardiovascular disease electrocardiograms,7746264,10.1371/journal.pone.0243615,This study was conducted within the ML research group of Aalen University.,NA,NA
"A deep learning backcasting approach to the electrolyte, metabolite, and acid-base parameters that predict risk in ICU patients",7746262,na,NA,NA,NA
Prevalence and risk factors of disability and anxiety in a retrospective cohort of 432 survivors of Coronavirus Disease-2019 (Covid-19) from China,7746260,na,"We thank all the hospital staff members and coordinators under the CSPRM Covid-19 network for their efforts in collecting the information that was used in this study; Liangjiang Huang (Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology), Xu Qin (No.3 People’s Hospital of Chengdu), Minqing Li (Dazhou Central Hospital), Kehui Hu (Suining Central Hospital), and Jinling Zhang (West China Second University Hospital, Sichuan University) for their dedication to data entry and verification; Prof. Deying Kang (Epidemiologist, West China Hospital, Sichuan University) and Mrs. Rouyue Fang (Statistician, Industrial and Commercial Bank of China) for their assistance in initial data extraction and processing; all the patients who consented to provide their data for analysis and the medical staff members who are at the frontline caring for patients with Covid-19. We would like to thank Prof. Dr. Gerold Stucki and Cristiana Baffone for constructive comments on an earlier version of the manuscript.",NA,NA
Is Candida auris sexual?,7746259,na,We are grateful to Dr Gustavo Bravo Ruiz and Dr Delma Childers for critically reading the manuscript.,NA,NA
Marine n-3 fatty acid consumption in a Norwegian renal transplant cohort: Comparison of a food frequency questionnaire with plasma phospholipid marine n-3 levels,7746258,na,"We thank coworkers Rikke Bülow Eschen, Annette Andreassen, Birthe H. Thomsen and Inge Aardestrup at The Lipid Research Laboratory, Aalborg University Hospital, Denmark for analyzing plasma phospholipid fatty acids. We thank statistician Owen Thomas and colleague dr. Anupam Chandra at Akershus University Hospital for their contribution to this manuscript. We thank the funding sources Gidske and Peter Jacob Sørensen Research Fund and the South-Eastern Norway Regional Health Authority. Finally, we thank the study participants in the ORENTRA trial.",NA,NA
Supportive consensus,7746199,10.1371/journal.pone.0243215,NA,NA,NA
"Effectiveness of strip footing with geogrid reinforcement for different types of soils in Mosul, Iraq",7746198,na,NA,NA,NA
Transcriptomic and proteomic intra-tumor heterogeneity of colorectal cancer varies depending on tumor location within the colorectum,7746197,na,"We thank Pamela Celis, Jesper B. Kristensen, Lisbet Kjeldsen, and Susie L. Larsen for excellent technical assistance. Furthermore, we thank the staff at the NGS Core Center at Aarhus University Hospital, Denmark and the Analysis Service at Olink Proteomics, Uppsala, Sweden. The Danish Cancer Biobank is acknowledged for providing biological material.",NA,NA
The contemporary trend in worsening prognosis of pancreatic acinar cell carcinoma: A population-based study,7746196,na,We thank freescience (www.home-for-researchers.com) for its linguistic assistance during the preparation of this manuscript.,NA,NA
Population dynamics and species composition of maize field parasitoids attacking aphids in northeastern China,7746195,na,"We are much thankful to our partners for their support in sample collection, insect rearing and laboratory assays. We also appreciate the College of Plant Protection, Jilin Agricultural University, providing test facilities.",NA,NA
Evolutionary algorithm using surrogate models for solving bilevel multiobjective programming problems,7746194,10.1371/journal.pone.0243926,Hong Li is thanked for useful discussions and supply some reference datas. We thank the editors and the anonymous reviewers for their professional and valuable suggestions.,NA,NA
Mutational survivorship bias: The case of PNKP,7746193,na,NA,NA,NA
Acquisition and decay of IgM and IgG responses to merozoite antigens after Plasmodium falciparum malaria in Ghanaian children,7746192,na,We thank all the people involved with the MAVARECA project for facilitating the sample collection at Hohoe Municipal hospital and in Asutsuare. Simon Draper from The Jenner Institute Oxford is thanked for providing the PfRH5 protein.,NA,NA
Accelerated whole-body protein catabolism in subjects with type 2 Diabetes Mellitus and albuminuria,7746191,na,NA,NA,NA
C/EBPα induces Ebf1 gene expression in common lymphoid progenitors,7746190,na,We thank Terence Rabbitts for Rag1-Cre mice and Hans-Reimer Rodewald for IL7Rα-Cre mice.,NA,NA
Development platform for artificial pancreas algorithms,7746189,na,NA,NA,NA
"Peroxiredoxin 2 is highly expressed in human oral squamous cell carcinoma cells and is upregulated by human papillomavirus oncoproteins and arecoline, promoting proliferation",7746188,na,"We would like to acknowledge Prof. David Blair for editing the MS via Publication Clinic, KKU, Thailand, and Watchareporn Teeramatwanich and Pensiri Phusingha for providing the clinical samples.",NA,NA
Relationship between high shear stress and OCT-verified thin-cap fibroatheroma in patients with coronary artery disease,7746187,na,NA,NA,NA
Active foot placement control ensures stable gait: Effect of constraints on foot placement and ankle moments,7746185,na,"The authors are thankful for all technical support and assistance during the data collection, especially for Leon Schutte, who built LesSchuh.",NA,NA
Indole-3-acetic acid synthesized through the indole-3-pyruvate pathway promotes Candida tropicalis biofilm formation,7746184,na,The authors wish to thank Yu-Shiuan Cheng for assisting mass spectroscopy analysis of tryptophan metabolites.,NA,NA
Systematic review and meta-analysis of late auditory evoked potentials as a candidate biomarker in the assessment of tinnitus,7746183,na,NA,NA,NA
Level of sex hormones and their association with acetylsalicylic acid intolerance and nasal polyposis,7746182,na,The authors would like to thank Mrs. Smolik for the performance of the ASA tests.,NA,NA
What factors impact student performance in introductory physics?,7746181,na,The authors thank course instructors and the office of Institutional Research & Decision Support at Stanford University for providing student data. Conversations with Shima Salehi are greatly appreciated. The authors express their deepest gratitude to the students who participated for sharing their experiences with us and making this work possible.,NA,NA
Stat3 oxidation-dependent regulation of gene expression impacts on developmental processes and involves cooperation with Hif-1α,7746180,na,"We thank Valeria Poli and Christine Watson for reagents and access to datasets, Janice Saxton for technical support, Tyson Sharp and Thomas Strahl for comments on the manuscript.",NA,NA
Correction: Activation of Nuclear Factor Kappa B in the Hepatic Stellate Cells of Mice with Schistosomiasis Japonica,7746179,na,NA,NA,NA
Cyberchondria in the age of COVID-19,7746178,na,NA,NA,NA
Epidemiology of streptomycin resistant Salmonella from humans and animals in Ethiopia: A systematic review and meta-analysis,7746177,na,NA,NA,NA
"Talking about suicide: An uncontrolled trial of the effects of an Aboriginal and Torres Strait Islander mental health first aid program on knowledge, attitudes and intended and actual assisting actions",7746176,na,"We have some sincere acknowledgments to make for several people. We would like to acknowledge the important role of the Aboriginal and Torres Strait Islander Project Reference Group, comprised of Professor Kerry Arabena, Ms Leilani Darwin, Mr Les Baird and Mr Jonathan Link. They provided essential cultural guidance and support throughout this study and the development of the training course. We would also like to acknowledge the participating Aboriginal Community-Controlled Organisations that were integral to both piloting the training course and implementing this evaluation study. We would like to acknowledge the authors of the training manual that formed the basis of the training course, Ms Eliza Pross, Dr Claire Kelly, Ms Fiona Blee and Ms Katrina Dart. We would like to thank the contributors to the lived experience films, which formed a critical element of the training materials, and the Instructors and study participants for sharing their time and passion for suicide prevention. We would also like to thank Mr Lewis Gould-Fensom for his contribution to data collection as a research assistant. Finally, we would like to thank Dr Betty Kitchener, Dr Claire Kelly, Professor Kerry Arabena and Dr Laura Hart for their contributions as investigators on the grant funding this study.",NA,NA
Artificial intelligence prediction of the effect of rehabilitation in whiplash associated disorder,7746175,na,NA,NA,NA
DNA methylation biomarkers in peripheral blood of patients with head and neck squamous cell carcinomas. A systematic review,7746174,na,"The authors would like to thank Pernille Gaarsted, research librarian at the Medical Library, Aalborg University Hospital for her valuable time and help to structure the literature search.",NA,NA
Retraction: MicroRNA-214 Suppresses Oncogenesis and Exerts Impact on Prognosis by Targeting PDRG1 in Bladder Cancer,7746173,na,NA,NA,NA
Correction: The effects of locomotor activity on gastrointestinal symptoms of irritable bowel syndrome among younger people: An observational study,7746172,na,NA,NA,NA
"Neonatal brain metabolite concentrations: Associations with age, sex, and developmental outcomes",7746171,na,"The authors are grateful to the families who participated in this study for making it possible. The authors also thank their dedicated research assistants, Laura Kurzius, Willa Marquis, Colleen Doyle, Ashley Rainford, Carlo Nati, Zachary Toth, and Kirwan Walsh, for help with enrolling families and collecting data.",NA,NA
"Citric acid promoted melanin synthesis in B16F10 mouse melanoma cells, but inhibited it in human epidermal melanocytes and HMV-II melanoma cells via the GSK3β/β-catenin signaling pathway",7746170,na,NA,NA,NA
Heart rate variability is enhanced during mindfulness practice: A randomized controlled trial involving a 10-day online-based mindfulness intervention,7746169,na,NA,NA,NA
Can the creation of new freshwater habitat demographically offset losses of Pacific salmon from chronic anthropogenic mortality?,7746168,na,"We thank K. Wilson, D.A Greenberg, A. Cantin, R. Murray, and J.W. Moore for help and comments that greatly improved the manuscript.",NA,NA
Design deep neural network architecture using a genetic algorithm for estimation of pile bearing capacity,7746167,na,NA,NA,NA
Predictors of suboptimal adherence to isoniazid preventive therapy among adolescents and children living with HIV,7746166,na,NA,NA,NA
"“So sometimes, it looks like it’s a neglected ward”: Health worker perspectives on implementing kangaroo mother care in southern Malawi",7746165,na,"This manuscript is part of the “Integrating a neonatal healthcare package for Malawi” project within the Innovating for Maternal and Child Health in Africa (IMCHA) initiative. The authors are grateful to the IMCHA team for their support, the study participants for their voluntary participation, and the Directors of the various institutions included in the study for allowing us to conduct the study in their facilities.",NA,NA
Residual cyst of the jaws: A clinico-pathologic study of this seemingly inconspicuous lesion,7746164,na,NA,NA,NA
Novel Honokiol-eluting PLGA-based scaffold effectively restricts the growth of renal cancer cells,7746163,na,We would like to acknowledge the Distinguished Doctoral Fellowship provided by the Office of Graduate Studies at the University of Massachusetts Dartmouth (to Y.H).,NA,NA
Serum Krebs von den Lungen-6 level predicts disease progression in interstitial lung disease,7746162,na,Reagents for KL-6 were provided by KYUNG IL MEDICAL INC. for this study.,NA,NA
Motion fluency effects on object preference is limited to learned context,7746161,na,"We would like to thank Sarah Knight for statistical support, and Rebecca Cousins, Bethany Gamble, Emily Hamilton and Christopher Snape for assistance with data collection.",NA,NA
Optimization study on spatial distribution of rice based on a virtual plant approach,7746160,na,We thank the reviewers for their valuable comments and suggestions.,NA,NA
Retraction: MiR-203 Suppresses ZNF217 Upregulation in Colorectal Cancer and Its Oncogenicity,7746159,na,NA,NA,NA
